,mean_csg,median_csg,count_csg,polygon_id,filename_csg,polarization,local_incidence_angle,date_csg,s2_date,mean_s2,median_s2,count_s2,filename_s2,mndwi_mean,date_s2,geometry,area_ha
176,-11.616436004638672,-11.55429458618164,377.0,36,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.910466339655756,20230806,20230808,0.7807901,0.7827503085136414,54.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4733458,20230808,"POLYGON ((105.6899124766656 10.497126822269111, 105.68956336572467 10.49671423661165, 105.68987016018791 10.495899644416149, 105.69027216672595 10.496671920133961, 105.6899124766656 10.497126822269111))",0.5273486538424501
177,-15.29296588897705,-15.192834854125977,377.0,36,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.910466339655756,20230806,20230808,0.7807901,0.7827503085136414,54.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4733458,20230808,"POLYGON ((105.6899124766656 10.497126822269111, 105.68956336572467 10.49671423661165, 105.68987016018791 10.495899644416149, 105.69027216672595 10.496671920133961, 105.6899124766656 10.497126822269111))",0.5273486538424501
178,1.2615383863449097,1.2165151834487915,377.0,36,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.910466339655756,20230806,20230808,0.7807901,0.7827503085136414,54.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4733458,20230808,"POLYGON ((105.6899124766656 10.497126822269111, 105.68956336572467 10.49671423661165, 105.68987016018791 10.495899644416149, 105.69027216672595 10.496671920133961, 105.6899124766656 10.497126822269111))",0.5273486538424501
179,-11.616436004638672,3.638540267944336,377.0,36,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.910466339655756,20230806,20230808,0.7807901,0.7827503085136414,54.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.4733458,20230808,"POLYGON ((105.6899124766656 10.497126822269111, 105.68956336572467 10.49671423661165, 105.68987016018791 10.495899644416149, 105.69027216672595 10.496671920133961, 105.6899124766656 10.497126822269111))",0.5273486538424501
181,-11.078934669494629,-11.078337669372559,404.0,37,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.921966860009704,20230806,20230808,0.89535743,0.8999252915382385,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6115951,20230808,"POLYGON ((105.69193308847524 10.496037172968636, 105.69237741149097 10.495063893981804, 105.69199656319176 10.49464072920492, 105.69170034784794 10.49504273574296, 105.69193308847524 10.4953495302062, 105.69171092696737 10.495740957624816, 105.69193308847524 10.496037172968636))",0.5684536442424005
182,-18.996784210205078,-19.08441925048828,404.0,37,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.921966860009704,20230806,20230808,0.89535743,0.8999252915382385,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6115951,20230808,"POLYGON ((105.69193308847524 10.496037172968636, 105.69237741149097 10.495063893981804, 105.69199656319176 10.49464072920492, 105.69170034784794 10.49504273574296, 105.69193308847524 10.4953495302062, 105.69171092696737 10.495740957624816, 105.69193308847524 10.496037172968636))",0.5684536442424005
183,0.6314722299575806,0.5571177005767822,404.0,37,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.921966860009704,20230806,20230808,0.89535743,0.8999252915382385,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6115951,20230808,"POLYGON ((105.69193308847524 10.496037172968636, 105.69237741149097 10.495063893981804, 105.69199656319176 10.49464072920492, 105.69170034784794 10.49504273574296, 105.69193308847524 10.4953495302062, 105.69171092696737 10.495740957624816, 105.69193308847524 10.496037172968636))",0.5684536442424005
184,-11.078934669494629,8.006081581115723,404.0,37,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.921966860009704,20230806,20230808,0.89535743,0.8999252915382385,55.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.6115951,20230808,"POLYGON ((105.69193308847524 10.496037172968636, 105.69237741149097 10.495063893981804, 105.69199656319176 10.49464072920492, 105.69170034784794 10.49504273574296, 105.69193308847524 10.4953495302062, 105.69171092696737 10.495740957624816, 105.69193308847524 10.496037172968636))",0.5684536442424005
186,-13.018287658691406,-12.960956573486328,801.0,38,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.96833413662569,20230806,20230808,0.8496895,0.8517329096794128,112.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5828784,20230808,"POLYGON ((105.69836519308384 10.496248755357076, 105.698344034845 10.495836169699613, 105.70034348841577 10.495402425803308, 105.70034348841577 10.495920802654991, 105.69836519308384 10.496248755357076))",1.1251260355641035
187,-20.311691284179688,-20.239049911499023,801.0,38,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.96833413662569,20230806,20230808,0.8496895,0.8517329096794128,112.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5828784,20230808,"POLYGON ((105.69836519308384 10.496248755357076, 105.698344034845 10.495836169699613, 105.70034348841577 10.495402425803308, 105.70034348841577 10.495920802654991, 105.69836519308384 10.496248755357076))",1.1251260355641035
188,0.7153558731079102,0.6264760494232178,801.0,38,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.96833413662569,20230806,20230808,0.8496895,0.8517329096794128,112.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5828784,20230808,"POLYGON ((105.69836519308384 10.496248755357076, 105.698344034845 10.495836169699613, 105.70034348841577 10.495402425803308, 105.70034348841577 10.495920802654991, 105.69836519308384 10.496248755357076))",1.1251260355641035
189,-13.018287658691406,7.278093338012695,801.0,38,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.96833413662569,20230806,20230808,0.8496895,0.8517329096794128,112.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5828784,20230808,"POLYGON ((105.69836519308384 10.496248755357076, 105.698344034845 10.495836169699613, 105.70034348841577 10.495402425803308, 105.70034348841577 10.495920802654991, 105.69836519308384 10.496248755357076))",1.1251260355641035
190,-12.957499504089355,-12.942122459411621,627.0,39,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.96876862418853,20230806,20230808,0.85338885,0.8536875247955322,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5988686,20230808,"POLYGON ((105.70032233017693 10.49652381246205, 105.70007901043022 10.496100647685166, 105.698344034845 10.496492075103783, 105.69837577220326 10.496809448686445, 105.70032233017693 10.49652381246205))",0.8810858594018015
191,-21.011188507080078,-20.946151733398438,627.0,39,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.96876862418853,20230806,20230808,0.85338885,0.8536875247955322,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5988686,20230808,"POLYGON ((105.70032233017693 10.49652381246205, 105.70007901043022 10.496100647685166, 105.698344034845 10.496492075103783, 105.69837577220326 10.496809448686445, 105.70032233017693 10.49652381246205))",0.8810858594018015
192,0.6141499280929565,0.5231845378875732,627.0,39,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.96876862418853,20230806,20230808,0.85338885,0.8536875247955322,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5988686,20230808,"POLYGON ((105.70032233017693 10.49652381246205, 105.70007901043022 10.496100647685166, 105.698344034845 10.496492075103783, 105.69837577220326 10.496809448686445, 105.70032233017693 10.49652381246205))",0.8810858594018015
193,-12.957499504089355,8.004029273986816,627.0,39,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.96876862418853,20230806,20230808,0.85338885,0.8536875247955322,88.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5988686,20230808,"POLYGON ((105.70032233017693 10.49652381246205, 105.70007901043022 10.496100647685166, 105.698344034845 10.496492075103783, 105.69837577220326 10.496809448686445, 105.70032233017693 10.49652381246205))",0.8810858594018015
195,-11.933767318725586,-11.99815845489502,677.0,40,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.885266236664094,20230806,20230808,0.8450262,0.8501768112182617,96.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5807865,20230808,"POLYGON ((105.69002884697926 10.479025948937924, 105.68969031515775 10.478613363280463, 105.68826213403577 10.47987227849169, 105.68846313730478 10.480094439999554, 105.69002884697926 10.479025948937924))",0.9548047761957085
196,-19.4348087310791,-19.536890029907227,677.0,40,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.885266236664094,20230806,20230808,0.8450262,0.8501768112182617,96.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5807865,20230808,"POLYGON ((105.69002884697926 10.479025948937924, 105.68969031515775 10.478613363280463, 105.68826213403577 10.47987227849169, 105.68846313730478 10.480094439999554, 105.69002884697926 10.479025948937924))",0.9548047761957085
197,0.6769115924835205,0.599294126033783,677.0,40,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.885266236664094,20230806,20230808,0.8450262,0.8501768112182617,96.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5807865,20230808,"POLYGON ((105.69002884697926 10.479025948937924, 105.68969031515775 10.478613363280463, 105.68826213403577 10.47987227849169, 105.68846313730478 10.480094439999554, 105.69002884697926 10.479025948937924))",0.9548047761957085
198,-11.933767318725586,7.538731575012207,677.0,40,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.885266236664094,20230806,20230808,0.8450262,0.8501768112182617,96.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5807865,20230808,"POLYGON ((105.69002884697926 10.479025948937924, 105.68969031515775 10.478613363280463, 105.68826213403577 10.47987227849169, 105.68846313730478 10.480094439999554, 105.69002884697926 10.479025948937924))",0.9548047761957085
200,-12.071375846862793,-12.234981536865234,724.0,41,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.91579211508142,20230806,20230808,0.8959676,0.8995456099510193,102.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.61767405,20230808,"POLYGON ((105.69316026632819 10.481935206778996, 105.69293810482033 10.481522621121535, 105.69434512770347 10.480422392701637, 105.69449323537538 10.480961927792164, 105.69316026632819 10.481935206778996))",1.0215012838758741
201,-19.147438049316406,-19.194921493530273,724.0,41,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.91579211508142,20230806,20230808,0.8959676,0.8995456099510193,102.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.61767405,20230808,"POLYGON ((105.69316026632819 10.481935206778996, 105.69293810482033 10.481522621121535, 105.69434512770347 10.480422392701637, 105.69449323537538 10.480961927792164, 105.69316026632819 10.481935206778996))",1.0215012838758741
202,0.7376881837844849,0.655680775642395,724.0,41,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.91579211508142,20230806,20230808,0.8959676,0.8995456099510193,102.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.61767405,20230808,"POLYGON ((105.69316026632819 10.481935206778996, 105.69293810482033 10.481522621121535, 105.69434512770347 10.480422392701637, 105.69449323537538 10.480961927792164, 105.69316026632819 10.481935206778996))",1.0215012838758741
203,-12.071375846862793,6.959939956665039,724.0,41,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.91579211508142,20230806,20230808,0.8959676,0.8995456099510193,102.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.61767405,20230808,"POLYGON ((105.69316026632819 10.481935206778996, 105.69293810482033 10.481522621121535, 105.69434512770347 10.480422392701637, 105.69449323537538 10.480961927792164, 105.69316026632819 10.481935206778996))",1.0215012838758741
205,-13.173515319824219,-13.269311904907227,450.0,42,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.95232027454162,20230806,20230808,0.9145692,0.9157438278198242,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.60071874,20230808,"POLYGON ((105.69941781546635 10.483093620355715, 105.69904225672687 10.481633701875468, 105.69933847207069 10.481575516718646, 105.69980395332526 10.483093620355715, 105.69941781546635 10.483093620355715))",0.629558190152605
206,-18.622089385986328,-18.522069931030273,450.0,42,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.95232027454162,20230806,20230808,0.9145692,0.9157438278198242,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.60071874,20230808,"POLYGON ((105.69941781546635 10.483093620355715, 105.69904225672687 10.481633701875468, 105.69933847207069 10.481575516718646, 105.69980395332526 10.483093620355715, 105.69941781546635 10.483093620355715))",0.629558190152605
207,0.9613514542579651,0.8923978805541992,450.0,42,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.95232027454162,20230806,20230808,0.9145692,0.9157438278198242,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.60071874,20230808,"POLYGON ((105.69941781546635 10.483093620355715, 105.69904225672687 10.481633701875468, 105.69933847207069 10.481575516718646, 105.69980395332526 10.483093620355715, 105.69941781546635 10.483093620355715))",0.629558190152605
208,-13.173515319824219,5.252758026123047,450.0,42,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.95232027454162,20230806,20230808,0.9145692,0.9157438278198242,64.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.60071874,20230808,"POLYGON ((105.69941781546635 10.483093620355715, 105.69904225672687 10.481633701875468, 105.69933847207069 10.481575516718646, 105.69980395332526 10.483093620355715, 105.69941781546635 10.483093620355715))",0.629558190152605
210,-19.50710678100586,-19.496227264404297,306.0,43,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.958973924119555,20230806,20230808,,,,,,,,
211,-23.0451602935791,-23.340036392211914,306.0,43,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.958973924119555,20230806,20230808,,,,,,,,
212,1.280996322631836,1.2067255973815918,306.0,43,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.958973924119555,20230806,20230808,,,,,,,,
213,-19.50710678100586,3.843809127807617,306.0,43,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.958973924119555,20230806,20230808,,,,,,,,
215,-11.254474639892578,-11.357595443725586,274.0,44,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.95237950149938,20230806,20230808,0.8828824,0.8818716406822205,37.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.56940544,20230808,"POLYGON ((105.70014777470648 10.476529276754311, 105.70014248514676 10.476190744932804, 105.70105757897677 10.475889240029275, 105.70113163281273 10.476206613611938, 105.70014777470648 10.476529276754311))",0.39179741339488283
216,-19.079248428344727,-19.144508361816406,274.0,44,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.95237950149938,20230806,20230808,0.8828824,0.8818716406822205,37.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.56940544,20230808,"POLYGON ((105.70014777470648 10.476529276754311, 105.70014248514676 10.476190744932804, 105.70105757897677 10.475889240029275, 105.70113163281273 10.476206613611938, 105.70014777470648 10.476529276754311))",0.39179741339488283
217,0.6400268077850342,0.5801798105239868,274.0,44,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.95237950149938,20230806,20230808,0.8828824,0.8818716406822205,37.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.56940544,20230808,"POLYGON ((105.70014777470648 10.476529276754311, 105.70014248514676 10.476190744932804, 105.70105757897677 10.475889240029275, 105.70113163281273 10.476206613611938, 105.70014777470648 10.476529276754311))",0.39179741339488283
218,-11.254474639892578,7.78691291809082,274.0,44,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,CR,44.95237950149938,20230806,20230808,0.8828824,0.8818716406822205,37.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.56940544,20230808,"POLYGON ((105.70014777470648 10.476529276754311, 105.70014248514676 10.476190744932804, 105.70105757897677 10.475889240029275, 105.70113163281273 10.476206613611938, 105.70014777470648 10.476529276754311))",0.39179741339488283
220,-9.217859268188477,-9.22989273071289,512.0,45,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HH,44.94136462983169,20230806,20230808,0.8572515,0.856926679611206,74.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5999147,20230808,"POLYGON ((105.69873017270393 10.475555997767477, 105.69843395736012 10.47496356707984, 105.69947071106348 10.474720247333133, 105.69967700389222 10.47516457034886, 105.69873017270393 10.475555997767477))",0.7186555074160699
221,-18.948081970214844,-18.95091438293457,512.0,45,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,HV,44.94136462983169,20230806,20230808,0.8572515,0.856926679611206,74.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5999147,20230808,"POLYGON ((105.69873017270393 10.475555997767477, 105.69843395736012 10.47496356707984, 105.69947071106348 10.474720247333133, 105.69967700389222 10.47516457034886, 105.69873017270393 10.475555997767477))",0.7186555074160699
222,0.45492640137672424,0.3877142071723938,512.0,45,Subset_CSG_SSAR2_DGM_B_0101_STR_014_HH-HV-LIA_RA_R_20230806225718_20230806225725_1_F_11N_Z48_N00.h5_ML_TC_dB,RVI,44.94136462983169,20230806,20230808,0.8572515,0.856926679611206,74.0,S2A_MSIL2A_20230808T031541_N0509_R118_T48PWS_20230808T073452.SAFE_NDVI,-0.5999147,20230808,"POLYGON ((105.69873017270393 10.475555997767477, 105.69843395736012 10.47496356707984, 105.69947071106348 10.474720247333133, 105.69967700389222 10.47516457034886, 105.69873017270393 10.475555997767477))",0.7186555074160699
